INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
949699,672658,1139251,971406,241692,117915,716699,227413,1246646,587334,1045188,281968,581171,303900,1087870,1336862,82790,561678,267439,437840,135554,483559,781025,780293,669835,1021567,991737,322650,181110,467474,431466,829788,3418250,377727,176993,1819404,313852,570863,2821009,4698280,295276,2824513,1503465,669956,989074,582786,701107,123977,1463379,392467
1809390,343339,2333866,1073131,288211,80118,3108531,82796,5909794,781883,601370,517348,1255216,462632,2537421,766997,84236,2142676,440339,556704,366329,1307837,411294,1187619,572678,1777590,2834201,291873,959572,543000,281832,1477578,5521828,575616,300427,1078275,1302518,2881102,1365615,5769254,188207,7171216,600823,624690,998357,278297,784695,759734,2619454,690484
2615223,1398468,1546882,571465,1233101,170042,1167609,192061,3109587,281520,643496,901135,5106986,522938,304528,789955,94251,902137,1843362,332926,262613,550592,175244,826548,2738533,2066873,4538114,462629,258202,288467,529329,1076119,3842481,757101,567075,376324,958181,740666,1844284,3586842,551677,4652117,863704,407012,1819767,1910833,400032,1267102,932880,1461179
1379573,895831,1809318,316984,341150,147025,3127196,178651,1707109,416300,1038991,590670,1526899,718906,1012029,295333,76973,3286570,219761,887189,301774,587723,369786,945142,1980273,1637172,3281940,151712,787942,154884,351934,1123355,3359932,785912,431052,2114862,738638,658027,1186523,4812949,624322,1285397,1068032,1195674,1132828,707446,628692,1248510,1689404,545603
1429013,298674,3337587,678454,192044,348320,2489863,275085,1702860,398184,741282,349758,2852058,968310,157098,633812,188822,1514105,676436,1273140,317049,244359,432267,1011011,3101765,2134584,1392334,271087,167433,182599,1264827,734313,2897757,888106,1197834,496750,616123,666574,547355,2199840,776614,1314486,2871802,484193,1356126,624806,1362025,407426,588717,1666490
988362,475162,1244743,595766,302572,169624,2177741,117728,1414058,210245,2758156,247283,939598,260988,308961,2633382,65901,837063,1797881,536127,164929,531854,1878829,2392209,2318008,791936,2456328,567997,315456,277446,547968,1962095,19689655,1298490,1019721,342187,725646,1797392,649373,5090655,224837,3234501,679165,536038,4520583,1351817,693548,903810,709135,1025021
749655,580998,5234815,386406,1164215,301609,2513824,157292,1133798,1123009,3526990,305298,2609347,230098,672501,471369,382187,1241086,493131,1196995,169065,984567,274511,3636129,954987,5014559,3706636,335702,451961,305180,283215,1291092,4225597,1160779,536010,1297344,683953,1208594,434336,1782195,249779,3035483,1141761,1083081,2216684,401062,468877,3864498,1099880,644968
1472824,828808,2541940,809640,276390,171414,2764718,42946,2469235,957571,1076094,347136,2211352,546239,554092,392296,397047,1037310,1374468,1448533,251685,1051527,598234,1062616,724614,1646418,1727719,295599,249370,199263,385045,668645,3794640,287020,356239,440491,923689,1141677,1342374,5357990,945276,1241886,1084090,887242,1317455,1597783,459554,341214,510762,929899
945990,693187,2866273,1581430,1166536,522562,1014536,212383,2084942,559338,1941176,725628,1659003,344251,750344,825760,227121,489572,472538,984804,103468,262423,624584,2502737,1676028,1058053,4225013,710378,436905,333423,1185358,531293,5368179,1509411,519669,969387,1069878,817177,836056,1977152,771675,3256549,3123398,785696,1536341,438918,274635,203854,586779,684961
1627829,444106,1477068,611088,719360,87299,2499617,243575,2187758,413632,2079529,661913,1335980,1564939,400599,890419,316231,609975,554631,695014,655307,269091,386220,2845640,3287462,3947616,2768588,553652,303254,293967,358243,1001892,7233667,254689,885933,428549,908625,905001,2260924,1695225,327375,3915583,1364622,794756,454675,466494,390138,740823,2925092,813849
1628816,516110,2207168,544964,893760,193569,1566433,228756,2988285,1086132,1611463,700336,2060493,737656,1163716,857572,116301,876088,172395,260002,191862,594295,714710,1671554,1722698,2321640,2992881,332305,266944,438620,870255,2304109,1161912,382152,799310,547868,1060949,1089533,584130,1119363,777364,3995676,2186134,868713,1017357,733243,2248150,180081,1126431,298488
1251970,645955,3103160,372897,293305,104508,3335016,343797,2211279,734384,1560049,394170,1219484,453366,2144321,298840,154565,441381,450768,687233,380080,589424,745916,1491827,747853,2774080,772523,288652,579942,187511,612097,1092104,4289476,375896,412130,574759,667331,1432995,329535,4701779,302642,1971746,1962221,651097,1681535,630160,724577,1093530,753632,706374
2068665,277452,9217537,3673454,830844,157498,1513799,252868,2179748,1035640,685317,668274,5774020,337298,417681,1879617,421977,2171912,627475,582818,240289,618297,1429041,1221206,1569695,1119732,914958,149778,429663,269595,714707,3670456,3586543,506411,371424,992074,725153,479815,1427847,2684137,1496655,1799283,2242643,949255,441902,2523447,1442459,493226,497380,894159
3032716,399176,4160318,1016382,1197187,216352,4315350,83488,2321459,717390,2753627,456761,996885,376918,642316,734468,217995,691663,396036,509946,212713,267164,1046132,5380480,2370076,4240485,2905367,1223017,626522,764121,1033872,2153222,13925016,838924,212888,566895,914612,798503,596515,4646034,476468,5792178,1246603,558190,1242459,1254399,1341531,608486,1253248,666237
1766592,431332,1841620,344202,857838,113888,2654503,144552,2713606,973703,863370,318476,2101065,323101,434729,662157,153254,416095,1417864,365992,416524,521348,368067,708575,1271511,1799846,997054,441408,350162,393994,1090404,920577,4652481,484105,490726,1419669,1310984,1672035,1352723,1588298,439206,1905817,1170864,382159,1091405,395788,931240,276173,2164986,1429993
1399407,578262,1101813,804686,687667,180832,1697770,95462,2504758,794356,1511326,821941,2389097,1089940,428048,950262,176508,4419776,1143472,822105,132579,262519,609164,1045441,869382,2166301,4031297,301973,728836,561704,740926,536639,3343361,383006,189125,759602,607649,1033802,602346,4172108,454442,1566778,1570509,615140,1659780,675120,745144,417824,3089752,525494
670118,841950,3289478,1141265,413230,255117,1323891,214606,818979,873835,813986,501938,761018,1517487,1040619,1017586,228352,2028461,763715,697096,262356,290952,395637,3156801,1170128,1153386,2682478,344302,608082,671186,490654,1033415,4084774,415904,271277,829700,2366014,1246391,1602778,11271199,266330,4037284,2806618,883023,1734465,685526,1599654,863226,956263,729090
763259,1259783,2212335,1238041,905981,339597,1712994,207253,1345991,1535442,5559367,398708,882668,612581,1355427,786037,277927,917495,2331933,1207667,100317,416755,735842,2263357,2220486,9547507,5413660,826629,683340,168290,221427,2236001,3516180,665366,1165071,1433137,699322,3200440,1316092,5152862,974791,6590426,1152697,1519364,631648,435280,765212,1151643,1737629,2119728
581254,518795,3714932,1006850,602565,293435,1217525,81028,2688357,1460309,1151455,115805,712995,1452135,186954,692690,254381,544875,254717,884733,301746,1258867,810384,1496773,929154,2065504,4046181,977345,113237,395164,252122,1281900,5289366,257063,474139,268494,696250,731383,276905,3328113,2334720,4521790,1013986,2265044,1180689,894869,1346610,869905,802162,525085
2441372,533825,1801333,925280,522167,110230,1799096,134152,1929627,415483,1099658,432477,2805482,1347238,591819,577665,183599,1145477,421252,503543,763348,633307,918851,937378,606103,876790,5310785,816711,608980,189529,1083613,748163,8054145,452944,1063047,185097,281621,1202685,554199,2358331,658034,5081339,1620434,1208655,1510872,1110613,1058243,311513,1157179,1351399
1600328,737180,5208142,2031505,342107,475732,1504820,1230567,3539319,1199963,1977316,400494,1260343,548160,1509005,1038517,731010,501613,1392820,2920847,362502,1726060,698526,973758,1806426,1390254,2439430,586841,790358,328406,1107639,1525870,5079437,275138,964259,447085,1064740,1199761,779908,9311159,181243,1138301,1128488,768225,899121,1062846,383409,571557,795690,885615
1231445,406445,3192354,1282040,772604,323045,4332157,80012,2754719,1338493,709731,870581,1381409,881200,765019,723275,383227,1190545,1589892,647985,280553,1219097,1006266,3202896,1799203,2404184,3214896,2133297,193843,188795,784331,717196,8487977,781376,237839,1042760,642614,2592326,518828,3351247,649416,5476702,2337356,1203684,1588388,3312624,980054,3004333,1281328,1390414
1244989,285363,2240294,798965,414257,138412,3841066,463053,1556934,858118,2519419,365636,1015025,804891,272153,615909,261805,2291698,841995,243549,146594,321700,705539,1301839,1655684,3646233,2010579,367081,319712,440910,869597,1374394,4487834,591281,976274,1209968,535066,1070996,643568,2767948,230742,1075175,913095,1471331,620496,581827,359288,965402,1278069,861926
1192107,2098099,2234772,1305287,423888,186935,3117207,382481,1477460,711644,1445430,462792,1788931,653468,1042527,478806,198431,782879,1003546,579401,269854,640076,739257,872556,1044264,1787762,3254101,514743,1205482,192419,717929,741586,3989346,442526,674516,1236891,678140,5497970,1469443,6261976,501311,2620156,1451528,530975,2260918,1406251,1622984,284223,1657100,910949
657449,1016683,7405148,1050260,301841,167417,1823203,113046,1477743,1047173,2108609,296402,784962,582322,756312,1475776,250173,2132350,982584,1655020,158519,701639,1352663,1950547,1509853,1927794,939004,676561,227103,377574,1176314,768049,9460847,302249,195304,954534,542563,565525,1665959,1388269,596933,834142,1690068,858508,931238,562918,1085021,266594,1240080,730224
924856,831679,1896053,383765,492728,227370,2139298,357372,641224,689824,1147577,947365,2118976,480854,512830,764938,216621,2028824,531093,882201,145872,495926,906824,1723422,807684,2023741,465384,555798,129324,140020,776340,1173322,4934967,973186,584614,1658898,674789,1012133,859999,4183257,307644,2016829,1240991,470660,1762803,553316,638556,1412098,1575900,1490847
2055408,683062,1213532,409704,278890,122048,1533715,199770,2066842,457975,1363837,477490,1916070,2044772,355352,905333,166807,666407,522876,614493,188490,1125800,791277,1931427,1432410,2268102,2068776,2544995,258878,265913,309393,207476,2011659,1437134,338899,602941,1120678,523328,303177,2645417,273274,2217326,2134648,659149,2077803,1050099,1130226,1470238,961358,377515
1843375,833281,1214425,1574873,221048,198120,1047306,351512,2773991,3921985,938044,1696865,1200249,713539,1506541,759694,160816,847390,1460612,1032073,298991,510181,823085,1012036,1621746,2838299,939159,319607,1790140,235266,280563,863753,4359770,808492,633059,394435,920455,3530306,1885429,10345985,959872,9552043,797531,3007627,4763568,635601,516908,500548,4772575,1457719
1272382,568351,1485331,1100723,255800,267010,1438550,248964,1219123,795598,2890776,372605,2223502,1812152,503773,445695,117567,1888283,367572,908497,101783,1097783,691305,2426854,1620013,4487092,3000275,533503,641369,504759,530830,745803,2980368,190322,204006,343250,760253,509608,727606,6274970,216963,1902193,1528488,936438,2306804,672851,503351,234747,1796323,579464
713419,1033388,3090620,2020064,313033,149330,3499185,346745,614620,726659,1258438,239853,931745,479398,264259,460429,116711,2254724,946823,361935,202049,505245,685362,1488737,1039994,1281065,1780673,286250,253812,233264,460622,2370387,5146207,607605,289250,1032931,853708,865295,1506856,1021241,585909,947277,742002,1570222,1539959,579812,1443161,625522,655510,748328
2172774,751030,1311599,1423282,287927,199649,976539,146077,409144,418959,1422110,534483,2181423,773262,1030816,1096646,204012,339018,3421681,599249,441090,563935,410319,1658588,1043414,1541063,1044919,287261,223588,343535,464285,977990,6164718,353417,1501873,407314,318176,3780042,943104,3516549,324951,1526737,2498951,812862,921357,1203406,2529626,621214,1083882,628588
1794005,230183,6594697,1912475,434532,183596,892991,180306,1755505,499716,573046,291635,1873983,483877,483941,852051,370644,1796338,186681,724571,145461,539423,585721,2947675,1036254,4186213,1594027,407187,1109865,1074106,449911,1078555,6401256,437546,240979,759618,555017,1662908,944683,22215615,342050,3103030,2089627,556039,1370432,874221,807874,888036,2563171,1489554
1348909,331124,1036241,365440,334086,313308,1250946,118518,1449443,825367,895263,715941,1114023,417425,905505,383621,165127,1315084,539504,506113,133007,680824,361286,1857622,753682,1594888,2722695,744389,455354,200175,549405,866091,2487897,1106576,607220,669773,892658,1573876,897954,3945370,436446,2175238,1289753,1034008,1905680,1944961,478163,609644,1383000,955384
1713850,1033513,710806,734885,230462,95121,3432175,105472,1132086,807867,1318710,530846,933801,534266,718754,639732,140259,306878,338622,565486,227811,392188,372332,1061785,1203235,534844,758927,255877,196166,185184,866656,906501,7750238,820127,645789,569958,664840,1353540,942082,5899630,359755,1428821,1427844,1038503,914164,1533169,1213050,421687,1315103,1025760
1391142,503660,2750950,299335,468883,132289,856020,109512,2056891,232854,718240,536312,2099297,372365,763759,467607,142494,2150767,839165,346616,257430,715122,1115431,1569618,1143692,1369877,1292401,171360,542933,209287,728824,2941331,2289538,1254146,272710,502901,1893905,1365987,838435,2075933,721100,1092316,1716144,1548718,2791807,571320,825768,522669,586162,1327274
1259902,683598,3514950,725345,672991,165557,1040331,148297,955579,803105,603774,285852,6806979,289700,629217,852990,226152,1718825,960655,403443,152045,850472,702730,1428597,906658,1145677,538524,560205,382913,372904,598733,1624974,6178986,812850,143527,995326,1242865,1095345,1088547,5390450,224860,2195540,1508056,269620,1082659,556390,2463863,973283,464746,449175
1721596,486605,2058195,467743,263054,279097,596874,191302,1142886,447219,1441247,1027856,958368,1066732,1018137,1223093,46955,401168,728214,1066059,168466,499596,850379,1260366,722791,3433279,1813409,378415,584610,272036,995884,486050,5656426,1388664,433565,590141,1456026,1146966,847079,2792552,309564,2145980,1914828,1091948,644833,989375,2654095,574058,333646,1233743
606475,414406,1929734,923531,583905,254521,1985650,146542,1749063,1791149,1077722,1155345,1494775,737797,397056,300506,160295,1418186,551748,879745,121159,1006919,1287531,2304493,974639,3134266,1801237,1773814,349459,241712,550160,1204169,1357681,510760,445247,243256,434364,944109,473610,5460646,498790,1574367,989460,630345,3054857,1948806,627704,363838,589861,464191
1626846,1234879,1300057,902073,957337,226468,2243018,105709,1332970,442050,1305378,1244876,2618606,1191004,271228,793670,135306,817688,666471,416337,200649,626270,553743,2233491,831046,2191267,1590348,417098,419075,440254,382539,594755,2870073,762615,471479,478084,904681,1034828,2462069,1298975,737214,1095756,2772735,628631,920108,3343061,840263,346768,654897,1025234
1071568,383562,2711020,1478324,590411,60060,3566366,162213,3861532,860866,2681218,680972,693287,514884,698186,1219293,122202,871576,1257528,553387,421314,964976,751922,2237117,437293,3555345,2082399,483556,517720,181984,352955,775477,3928137,264694,332682,512385,354867,988235,1661347,3014135,293304,4215451,1037079,477138,3176013,644068,1470241,1720689,1343874,961992
413348,250236,2304956,422444,375404,232698,4923427,94380,1469082,284404,1324072,150685,1726105,1451361,448613,745115,43809,1535960,807655,352816,290915,384870,2878182,5710672,5191363,1501325,2731594,141843,175492,834513,489945,1043500,6523654,320494,561474,512804,520455,622028,522253,5510592,678325,3934032,2118013,759419,1292572,618519,956845,343902,1001903,475149
530112,488552,3350946,528133,368038,95507,2441493,52681,2360879,483822,1433237,348739,1573463,431251,1022251,652905,139672,595823,623146,499626,194570,699163,535614,1387749,384939,1441878,1512956,416224,298205,535680,357002,3038183,3669671,692650,584018,725369,367584,2698362,916306,2047311,242431,1643473,2912413,1664276,741098,1147270,860579,357457,1377934,975315
1581617,707002,1113195,1362115,483746,333725,4164070,247872,4374077,2345643,2168634,209398,1717530,373264,1148586,924887,159653,576360,907879,405504,1001894,395659,675894,3346822,2007747,3261035,2605472,279065,630088,301783,703184,866776,7345958,694610,533930,905035,1700450,3525809,2063052,8710515,385882,2014311,1205731,1956009,4125552,518939,2069996,1215741,1751740,943811
877561,874858,2486178,1757571,731129,452421,1698176,108779,963494,827950,1103890,510123,2509690,1025509,304879,840120,57905,4468837,807648,379486,154979,611870,289391,1560314,1255688,1545937,2765993,185780,200654,341798,516128,1501293,4365643,1043282,469992,459482,640581,2457584,1573012,4079181,635584,1354119,573817,753564,1292539,472141,1194532,699148,561956,3437397
1735814,652247,5345582,1543934,703838,534760,4636835,180351,4034460,2100390,601443,1020579,1643893,952889,3221716,1712870,163132,1925395,1460192,1236589,482950,1106440,3594603,1314135,1268340,2332871,10794973,464974,954985,278171,2011497,544871,5969768,909771,1717416,588033,291017,1785588,720021,13943490,314040,4062182,1325396,1632396,5847347,1321228,1650036,982583,2349414,3004188
2277880,308048,1299916,503334,378462,393246,1095002,368390,1059918,745868,885410,225886,1155113,359596,465891,1599793,118168,1207485,547895,1199237,908115,1081252,208729,3730032,1353912,3033415,3708862,342405,600110,397432,726926,840875,5981280,333580,269902,212670,626485,1595165,344035,1441289,400925,2703987,2119009,1046391,2532884,1411534,1410967,374270,404731,345517
1680384,642808,2256254,812340,1541352,120663,1105243,112298,1141482,722887,1777100,371416,1464318,1420734,463126,1136961,75035,423700,449822,398416,426060,533747,574125,3277870,660143,4857647,3634902,390936,164437,240343,728140,2465883,3365771,2047524,624688,1280371,550841,749002,758033,1658831,343107,3210953,1788978,2073818,845287,703073,2455426,198497,833614,863751
2228826,387836,3355633,1170994,438546,406127,3293471,153968,717823,1307968,1913027,841500,2205427,1326841,2059132,971415,212573,857834,1196889,913965,501517,949158,1505416,1291630,403139,4235259,3843592,732916,1510218,322958,1301423,465301,3507050,688869,770529,538035,814603,830228,569730,10238799,549390,6011777,3485335,1285573,2124515,661924,383943,970909,1723250,777703
704272,648918,1840633,2191786,1171379,179056,1375221,343738,3472281,1595079,1087757,738536,1429655,891187,653839,672490,125993,2815558,283384,763566,406292,498430,830331,2032810,1314310,1408727,2452984,558837,719239,344874,440314,564970,1447471,285472,763054,1340994,1618641,1328211,413175,3623004,414507,3292074,962792,1297257,688190,686369,968973,1419744,958291,768318
646445,912869,2323444,502742,413482,91301,1486066,454618,882329,710149,1304366,831200,2121680,1043755,1287676,684122,168600,655679,201765,600027,207724,804623,353114,1885536,541798,901716,2033927,399010,435198,182192,424341,1024458,2619022,757122,256625,739457,475118,1445452,819991,4879710,257211,4223361,1881368,1127077,613614,2324685,320786,602003,1809093,1069568
1433967,1091458,2051916,1132874,418175,186984,4687521,122968,1050650,576615,770862,289762,884954,361416,286118,644929,268498,903648,516591,390148,236144,847999,976895,1288164,810202,1298342,474371,217617,462717,178803,580217,940993,2233737,447745,485357,454207,1181843,1210217,1158841,3543799,227099,3703565,2066669,896664,3222689,4038236,243597,668414,664527,2249239
2269493,1263436,6525178,1258511,309069,331844,2571090,389341,1114766,1697687,2434305,530377,2140304,367968,382176,1171231,255187,1266269,699558,382525,946263,565585,719503,2037708,2019354,1110509,1298239,644375,446997,300541,1593732,657823,2811377,575240,514259,324457,632605,2427191,2315107,2744682,266714,1853487,1871672,341150,2956535,912211,1630146,706347,2482383,827716
464602,1078899,5621315,1299521,364235,62881,952882,244921,1456294,1041196,2481176,729644,3350102,543855,1995416,513050,434910,1354750,674792,1368780,200338,287891,237403,2430647,736913,1092289,867458,127327,624232,349272,306735,1223460,6237079,653107,193518,589889,718835,367968,1534509,4204651,290441,1661136,1592989,1256698,953316,405869,2883318,357667,2596899,336763
999758,601387,2507707,713079,482643,83789,1593490,269165,679104,958117,820544,965759,1166788,675914,772838,791551,161140,929378,496464,760119,507258,449346,1212325,2002321,1439886,2171283,1506997,412043,367370,239221,1166533,1289108,1723608,929104,260053,196770,423451,1081567,737073,2291193,343749,1361970,1285542,616240,1290546,747379,1287018,409502,262867,1694407
644998,500220,5901451,574063,147103,106555,2158036,190261,646739,1437510,503623,617212,1540505,1018383,375588,1082543,96845,809857,212731,480423,760701,614909,901691,2008319,957989,1278427,1946528,336950,255293,213663,1310402,848809,2858028,661796,624843,539268,311201,1557115,387039,6291203,463551,1691195,1002436,474528,3515329,1098421,914895,533803,641393,620072
646629,404312,1166587,473258,383091,85035,834715,133174,1039873,567773,704736,192768,1936062,181201,952142,869312,153716,699299,517189,279027,277075,455871,368223,3369245,1574116,3235264,1865573,155667,315884,399849,551018,1114423,2143752,690413,1001934,1565119,1213113,1417487,445145,3012491,567614,2987896,862980,1745486,1731237,918841,575565,1030689,877316,1331139
830890,425785,1883666,1103177,253804,96904,6216344,148280,1724670,386517,1818561,303480,5062709,471210,1296849,317350,141824,2477306,199893,707204,228979,192928,1444101,3312856,1166162,2278782,1452552,462788,573750,535096,1060213,1712336,1800622,868398,439307,685784,1768917,965550,390036,3080599,696796,1757721,4778531,1228155,578473,924184,1416903,1355333,1735997,1310194
899690,416418,1894255,1443291,239295,121624,1858757,96192,1433433,767045,635429,985981,2679466,229759,607474,2405814,145809,899761,726673,578518,119478,629703,600458,1420680,2330841,1645700,1158332,808688,202211,566472,582096,1807696,3131700,298054,413717,217964,926966,1528875,1202845,1902044,610514,1396639,2201853,610935,3439616,749146,1341463,235517,370491,584480
714114,422887,1110015,631205,308241,206318,1630163,359240,509537,818525,2798796,252873,710774,453425,201552,963742,204113,588121,504840,531789,279158,499860,324812,1307558,1012943,1913718,3712113,476133,725390,523281,534785,634618,2389875,1117782,386944,508072,702481,648748,793305,3594048,1475528,2922795,2489239,2337977,1082949,1455580,642860,597111,1138127,2755609
1768666,461510,1943988,1749710,346411,91920,14017380,106615,1195992,2063792,777553,690443,1078185,766742,322330,1452373,156218,844373,588763,638648,253274,1076773,1274256,1107443,528077,4773148,5063673,400926,360431,135461,2520025,481418,3205525,536157,270975,436477,1493667,1810505,320106,5598008,1047547,1644847,1181533,602777,1967521,1008351,885831,742496,425578,761864
1194984,221435,1919450,1279221,464445,50776,2897399,482927,2453083,1550223,685197,719928,2156357,1570507,271424,1064373,119688,2300102,1321470,523786,638404,676898,437921,2348849,1260120,2762817,3574621,413005,973235,246171,1393463,1020743,2079122,662349,867900,190835,1584847,926889,718274,6518596,366058,1490061,1195854,2004538,2302670,695870,882698,1791666,2442615,1080020
1065327,831036,1117896,774122,893235,204374,1581665,91768,3934466,1094913,2771742,698919,3070864,332185,355811,942143,117478,1395364,159678,771287,243259,818604,727749,1116663,653177,3063826,1024196,176603,108482,442063,335445,1694276,4362260,374111,757964,208317,527095,889443,465872,2018524,432456,2675834,2095225,421093,5165209,597469,2521697,931832,651195,504116
824904,1411387,947534,1747573,248672,478974,782107,322133,2426967,480105,1127302,347455,2605948,671553,475365,356303,417157,1058490,791320,425234,259678,598944,355496,1854428,1227722,2840205,925732,462599,276616,233154,615438,2627648,7307624,593630,666987,750053,769964,948441,702682,1812395,166165,3290988,719368,1893498,947935,604571,2958267,280086,1427799,851619
1119059,543626,2235180,591633,410594,453763,5081366,328752,670430,643371,1587753,272999,3427153,1388870,604943,650132,379880,908469,377643,760691,170728,478813,413096,1289920,5304749,1421266,1608924,298330,1033401,333028,1325021,1294483,3499534,739889,924861,410622,1668817,2327074,938459,5295189,1148913,4922436,849394,1313295,2872488,970979,2241361,513983,4115607,2332666
1926280,288909,3484710,294574,701235,191591,1396119,257066,1668421,351235,4848073,875561,1010487,495528,783687,627616,147257,1511458,212373,442005,139727,175928,721192,2449883,911438,1000683,2266855,355150,115799,445154,607421,500646,3929452,434716,896919,1129631,481430,657499,865090,7417752,308163,4250202,1339678,468162,1956940,705791,970855,399774,999684,1993353
834377,341441,1622805,691336,222303,110360,1034354,195652,1437815,1247843,485834,858294,7343533,1612836,1065544,1952208,67377,1653142,257441,726202,143624,415951,272040,1037890,865801,2091669,868785,445465,293411,1104228,461633,2282047,2503195,607055,728923,419033,681233,827589,464759,4457434,126829,2218809,1773872,483715,896266,627108,934869,359713,472232,639401
852079,711142,3933569,1163676,201538,392511,2734876,113089,2983691,1906048,1276850,613734,2975666,1406682,1966340,528703,353911,2409459,1718741,964647,677207,1217526,764887,5753776,953707,3938525,6155692,866679,897926,691628,704265,2125238,2104986,1692589,1253104,409461,4655923,3229789,809212,7140198,611981,4321454,2697441,1819545,2903608,1165800,1746846,1519683,1256287,1579734
2522490,594090,3310184,4452243,419971,200608,3785729,443838,923867,859743,1565749,471967,489042,538025,1106402,843301,852223,1880925,2009386,1144840,145701,568300,267722,1519481,2162969,4628327,786432,512479,828789,146625,640311,956556,1406923,815878,583176,820061,659128,1598765,943783,4767271,282823,6455155,810602,463546,6888270,914073,1468888,1295905,5130461,1133305
1995402,661072,978440,588908,1043801,412355,3010577,211295,1420870,2614496,1132932,287407,1509567,741133,1371953,620652,234861,361718,1079589,1306408,490700,470112,1548857,2248933,991215,2344273,2357116,917073,737607,490477,1120677,964515,7131404,1869525,1107450,962592,1369113,632022,711135,6104995,464209,4425596,2915374,457791,1595534,2114583,500769,848195,1013765,1402537
389326,615198,3026200,464009,201730,95009,2121922,142792,3872676,800847,847854,624524,1681208,452865,2059295,424411,91949,1130781,564042,722869,275910,1109417,882283,1757199,1016069,1725281,5913468,371042,537711,420555,445486,663556,4515484,878322,442544,838962,1660133,835219,813770,2603768,571615,4346520,1149137,1228573,1463385,1110878,1237832,412402,710591,547199
991268,297016,2337110,1393351,270587,223337,2393259,305016,2443858,510097,1941917,631634,1116171,1147850,869918,1076335,148877,1206863,565827,797650,173847,730965,1378522,3513341,950509,1870507,523492,332285,213025,225734,362048,2376695,2570879,766122,233740,335541,731123,378471,397557,5648373,1479033,2329883,1287973,362076,1963075,786071,836224,1751442,3438260,736428
489680,514261,1959065,711187,264500,423713,1506727,158459,1744472,471283,1083852,551046,6708472,1118492,441937,594842,60776,1242689,379487,489671,320951,339827,360066,1062957,648752,2672108,1694859,442534,813953,134886,909651,912452,1396199,401194,382878,473752,664966,639299,657828,3858582,1167597,1251320,3170743,1192420,1535022,488602,847030,893319,643393,731200
1407589,280076,5379618,705668,611496,133671,922026,318203,1208568,2309627,996175,319172,2125137,651776,575331,1537421,349797,654811,211856,824031,247848,646741,745464,1685710,722435,1108270,2342042,296821,247797,281920,223460,1052672,2789040,815352,296282,1010103,1674292,487235,451743,2806541,265127,1595318,4776177,1276971,1756793,1445549,1875325,473414,779021,755444
1275928,576867,1253716,931048,274621,229765,2602044,281489,1286825,1029064,1668794,233924,2242065,641371,560508,1017497,100258,2160746,1083822,601587,408494,405919,934750,609609,943114,727717,1384144,380953,245073,346405,812599,929148,2474914,866121,560068,226310,497074,924584,770055,3814566,485922,1229584,890855,1848991,689421,1481807,667243,345052,350853,1570277
1137148,598425,3092462,951294,379383,719360,866354,189755,1711237,766440,745189,544514,1971628,811649,838684,1009541,400195,380826,358538,562045,115006,1112830,525905,1953259,628989,777381,2621229,478644,289066,712293,665395,905467,8568327,376163,235155,545787,1390390,900523,1032401,2912967,411239,1321177,1948025,1376830,1532258,873561,1015989,545858,1212873,681467
565842,373426,911800,1064511,754067,70711,2093021,154956,1436686,818422,1389395,789321,1149136,305112,663097,1111626,147933,231655,1109284,370760,321353,401649,257175,1232884,1275348,1561243,2691124,233454,381975,565078,349642,1154410,2920283,638609,426770,409962,347320,504223,748306,13035975,655559,2217963,4536560,410490,2189495,818730,1953940,1417050,1266519,445286
616524,578185,5143018,1632041,322514,186046,1941768,85176,693996,600973,1125438,193562,1617288,441483,438687,874682,71838,1769738,609309,841030,1044266,871710,211201,1587682,2493647,1133238,1236421,388427,150075,503231,980905,742191,2680009,696151,525607,443920,557982,819985,723556,1071709,396528,2766584,1333983,671561,1299137,1158253,911993,736301,846926,1147101
2286241,370879,2157522,517461,332150,175128,1310665,162303,2856689,1436627,1515435,251718,1644895,511064,306681,951411,216269,685051,353407,1079700,163408,360435,819122,3346152,707095,1892598,767344,250567,1112773,420099,559505,1198375,10810714,1225493,330666,265535,476889,741803,805317,4702147,331788,2207063,810609,1324301,1627380,1263827,874317,213318,2126880,953088
877636,342328,2161685,1186218,587055,652860,3250756,277473,1255098,3656797,1088886,1001593,2302429,2810688,1432384,1067212,792838,2722420,1092577,912317,777278,779681,1090116,1779308,2023361,1208649,7060758,494570,1258731,375540,994676,927383,8132295,640526,602668,359600,1190810,1651482,991358,19356284,458087,1026866,2985904,1599780,1764078,465769,2003213,718709,2761622,1166244
1682299,740186,3060237,1151980,952286,275640,2844053,223032,2904946,560796,1304619,675028,702762,242321,533133,328930,202869,383012,1809048,404377,565378,1015112,324189,1308757,523775,2283442,720767,666034,831969,170277,438879,704504,5311899,575800,179661,383233,1671361,1813091,995391,2932868,403455,703653,1071062,800599,1550668,330022,548140,467138,497280,311999
