INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
36.2683,556.1868,62.9628,104.5818,283.6117,220.5398,124.178,214.2075,32.8259,93.1415,234.4914,51.4115,108.465,201.4021,232.4846,74.1705,249.5927,84.4287,35.0743,329.0422,62.1333,255.9048,148.8565,230.5202,248.3342,280.5431,145.3162,233.5301,36.0739,41.0265,162.5892,76.4843,85.851,102.2099,213.266,163.4641,100.9281,50.0628,291.664,63.0362,128.4057,122.8509,49.2106,202.7466,109.948,64.8081,119.1162,181.4744,88.9894,39.627
36.557,530.4637,64.637,109.9179,286.3859,222.7501,123.8358,215.8837,33.2558,93.4654,232.5102,52.7446,109.277,200.5503,235.5436,72.9332,249.6673,83.8113,35.6148,333.6872,62.3643,254.0613,150.6128,225.2153,245.0294,280.6863,145.5437,236.5525,35.7606,41.4925,161.8127,75.3276,83.2881,104.2362,213.8113,165.8588,102.0703,49.2766,274.3544,63.0194,130.7254,121.7662,49.1602,206.373,108.2044,64.5673,119.8256,183.2241,88.0293,40.5782
36.7178,533.0162,64.3632,110.1194,290.1236,222.5125,129.2139,217.5577,33.2545,94.1172,236.3532,52.1694,110.1519,202.4696,234.281,74.9358,249.093,83.5348,35.4217,341.1355,63.6427,259.2928,153.8241,222.4834,247.1929,286.0122,147.1136,235.5295,35.902,41.6499,169.0189,75.4455,84.4633,103.7147,215.6448,164.6839,103.7871,50.475,275.2727,63.3702,130.2325,124.3735,49.5146,208.151,110.3472,64.5926,122.2121,184.143,87.5081,40.3475
36.4227,531.0452,64.1508,110.1489,287.5203,219.6295,134.4964,219.6349,33.2259,93.2577,240.0791,51.4283,110.5596,201.8023,238.4871,75.5123,246.4098,82.7162,35.103,340.7177,63.2227,261.0473,154.2574,226.9458,246.9468,288.2283,146.3289,234.5166,36.067,42.7207,173.8083,71.7119,84.6475,102.0304,221.2664,162.4756,101.377,51.4572,275.0781,63.4546,128.8406,128.1284,48.1433,210.7988,109.7971,61.9467,122.3317,185.5583,88.012,40.2669
36.5039,530.571,64.4976,110.2217,291.7603,221.7881,134.2611,220.3054,29.6794,93.2745,243.6453,51.5019,108.978,203.4282,238.9229,75.9141,247.325,82.5586,35.4561,341.7726,63.543,257.5713,152.5441,221.1761,244.8972,294.1735,145.7345,234.5613,36.3633,43.3773,173.0502,70.9582,86.0685,101.6918,223.5903,164.3024,101.2357,51.1474,274.5043,64.6273,127.4329,127.8399,47.548,211.6509,110.8904,61.9242,120.3788,187.6904,87.918,39.8191
36.3554,522.0344,64.8686,109.1795,296.9568,224.2579,133.6421,219.0519,30.5457,94.6032,244.2295,52.3977,108.2143,205.5984,240.3011,74.6763,250.7002,83.4964,35.3337,342.2141,63.4873,258.1725,155.5576,221.092,246.9099,297.3452,146.2232,233.7688,35.9203,43.0284,170.3644,72.542,86.5802,102.9305,228.3024,164.303,99.5495,50.7445,270.1359,64.7138,127.1194,128.7499,47.5707,209.1164,109.7475,61.8111,120.4351,186.2564,87.4969,39.9482
36.6677,513.1312,64.6839,107.9942,295.2292,224.277,133.5775,216.7966,30.6496,94.1082,242.3109,52.7962,108.5028,206.9935,238.9268,77.905,253.119,84.6053,35.3425,342.5934,63.7169,260.2098,153.9602,221.3151,246.7739,297.1092,146.7883,235.6376,35.8819,43.6117,170.6976,72.3875,86.6585,102.6066,228.709,159.4919,99.6196,51.3523,262.1535,64.3283,124.8765,127.4943,46.4547,213.1402,109.1107,61.5575,119.7744,186.8152,86.937,39.767
37.0707,512.8085,65.2795,110.0656,297.0993,225.7006,136.0917,217.0891,31.9981,93.4913,242.2676,53.2745,109.1091,207.3139,244.4231,78.1253,253.6404,83.6989,35.5556,340.5304,62.4385,268.6207,152.5745,220.0445,247.7289,292.7962,148.3298,235.0025,36.9488,44.3322,171.5191,70.8128,88.7971,102.0017,229.354,157.1994,97.985,52.8371,260.5415,65.5752,125.5821,131.448,46.276,211.2921,110.7,61.6151,120.8675,185.4228,88.7815,40.0134
37.628,502.3589,65.0528,109.6837,292.1706,226.2853,135.4022,217.7251,32.7722,93.2667,241.7309,52.1636,105.9424,204.9485,244.8038,77.0995,253.367,83.4795,34.8569,341.0385,61.7078,265.6123,152.2916,220.2592,252.5219,286.1273,146.9694,236.7478,36.8216,43.5605,173.0372,71.0776,87.3438,100.2731,231.2588,156.08,96.4583,52.8238,250.715,65.0927,128.4679,128.131,45.2184,210.9928,109.0803,60.6661,120.813,182.8625,87.9787,39.5724
37.0835,511.5017,66.0948,110.4709,289.4251,225.1613,133.4363,215.6118,32.6761,93.141,243.0116,52.0593,105.2725,206.7014,242.7893,77.0495,253.1659,87.4649,34.8854,343.7935,62.1148,261.6497,151.2552,221.0795,256.9735,286.5238,149.2089,236.6214,37.6246,43.8205,171.8346,70.3232,86.6794,102.3747,231.8109,160.6877,94.0658,53.455,257.4707,64.4926,130.634,128.9904,45.1178,213.6718,108.7666,61.2467,120.4514,185.3265,88.9654,40.5469
37.3272,513.0089,66.2389,110.8974,290.9037,230.7212,136.0015,220.2173,32.3783,93.2459,241.4919,51.7605,106.6889,208.2533,242.6706,78.2123,257.9392,89.8493,35.3228,350.2148,62.5486,260.5585,151.8189,221.9441,265.4938,282.8767,150.3567,236.7399,37.8622,43.7566,176.6442,71.093,85.794,103.8414,235.6003,159.261,93.0412,53.5274,259.1337,64.096,128.5248,128.403,47.0921,212.3254,110.1322,60.5508,122.2129,184.172,89.4168,41.2517
37.2749,516.1252,65.5604,110.7098,286.1617,230.9743,137.0306,221.1854,32.4929,93.3678,238.957,51.5484,105.2663,207.5388,241.8636,75.7887,259.4277,90.514,34.5517,352.6726,62.5215,257.6573,148.7172,218.2165,273.7401,281.1071,149.4233,233.0402,37.5942,43.4688,177.7799,72.1064,82.5047,102.036,238.5747,157.9839,92.9413,52.4629,258.1253,63.4125,128.3303,124.765,46.984,213.1317,107.4079,59.7263,119.9079,182.168,89.5149,40.7144
37.31,520.3953,67.5617,110.8142,292.8374,236.3677,138.6936,221.8195,32.3648,94.2967,233.0272,51.0155,107.6705,207.351,239.6779,75.3871,252.6181,91.6904,34.3553,345.4118,62.1554,261.2713,149.2253,214.6228,271.7776,271.6601,150.8789,232.1524,37.9156,43.0374,180.2904,71.126,83.7783,103.0601,234.4127,154.8696,94.0411,53.1454,256.0134,63.348,127.6653,127.8949,46.7752,214.5579,108.8899,59.5408,119.572,173.7834,90.3277,40.6055
37.5305,521.621,66.8258,111.2762,288.8504,235.076,140.5003,222.0277,32.8374,95.8318,234.9806,51.0548,105.8031,206.5544,237.8695,74.932,248.9931,90.7132,35.0144,340.1498,61.7972,257.7923,148.6467,214.9092,271.1387,275.7805,150.697,230.6371,38.0806,42.6093,180.361,69.8197,82.5817,103.7715,231.0451,155.8255,93.0351,52.4574,251.7661,64.2891,124.7548,127.6493,46.7025,210.6167,108.3895,58.103,119.7025,174.0942,89.9336,40.2793
37.446,512.7148,66.4893,112.2258,296.1889,237.7309,140.7537,218.5611,32.1918,95.6297,232.6068,50.0556,103.6681,205.8553,236.8876,75.2987,245.6342,90.7735,34.7186,339.4558,61.8391,258.0588,147.9989,218.6118,266.969,274.6871,148.9252,228.3337,37.7366,42.7672,177.4173,69.5612,81.6841,106.9628,228.8705,153.6178,92.3206,51.9233,245.6435,64.3085,127.5698,126.1399,47.9737,212.3273,105.513,58.1847,119.7421,174.2604,89.5953,40.9635
37.9179,513.3367,65.6387,111.6996,287.0128,236.9493,139.8134,221.4868,31.2301,95.7163,239.2715,49.5421,102.3918,203.1223,236.4049,73.5434,251.3383,90.2579,34.6837,340.9752,61.1536,257.4221,147.7694,223.2941,277.9594,279.6072,147.1708,230.7228,37.3095,42.9937,175.8836,68.3696,84.9284,107.4797,230.963,155.7354,90.6947,51.7824,249.8343,64.4018,126.6268,128.1598,47.0837,216.4252,105.5271,58.341,119.8909,177.2466,87.1385,41.2248
38.1291,518.716,64.5724,112.0551,292.9365,235.1942,138.8571,224.0005,30.5069,94.5901,238.2833,50.0335,100.5562,207.5317,237.615,72.0264,252.5574,91.5236,34.705,340.8071,61.2539,255.0018,146.3588,229.0291,286.1819,284.7749,149.4541,231.2818,37.1785,43.3771,173.5689,69.3756,84.8074,107.4971,234.3605,153.4494,92.18,50.7847,253.1365,64.3988,124.9372,131.5431,48.027,213.1544,104.5464,58.5234,119.506,177.2838,86.8717,41.3692
38.3778,523.7793,62.6978,111.6533,292.8173,234.8315,137.3997,220.9395,31.247,93.0989,241.8628,49.3784,101.354,205.9277,240.1519,72.3018,249.8728,91.8793,34.8734,338.373,61.6653,254.1047,145.8992,230.5153,283.6292,288.4912,149.6023,233.43,36.475,43.5572,170.9316,68.5482,84.2954,107.594,236.2786,155.3308,91.2669,50.207,253.6973,63.5915,123.532,132.723,46.7608,214.665,103.3178,59.095,118.8795,178.9103,86.2013,41.5724
38.9254,523.8444,66.9905,115.0621,302.2485,236.8914,138.8363,224.3088,32.0078,92.427,243.4898,50.0203,103.8944,207.359,241.483,74.438,255.6709,94.0979,35.3911,335.4572,61.8069,257.2308,149.2443,230.231,280.2757,286.9102,149.3257,233.4402,36.2346,43.9217,172.3821,64.7031,85.8979,107.0716,237.2203,153.1637,91.6603,50.0305,251.323,63.8449,130.0902,134.968,45.3067,218.3625,103.2899,60.4597,122.1088,180.8447,86.6473,42.1088
37.9377,524.4678,64.917,113.8664,293.3142,240.1838,135.1903,223.5579,31.8998,92.1306,237.9819,49.4172,103.623,206.9005,238.5394,73.61,252.2546,94.3339,35.4416,336.2254,61.4294,256.0166,146.5493,225.6786,267.5042,275.6304,147.9134,228.3664,36.7972,42.4387,166.2559,61.1606,83.8972,105.227,237.6326,150.9787,93.3268,49.9716,252.8693,62.7392,126.6903,131.437,44.6471,220.8863,102.4751,61.3034,120.5499,177.7502,87.6705,41.6135
38.4161,523.9019,64.6052,113.8492,290.6923,240.1502,138.5632,223.227,33.1528,90.6687,236.6223,49.2699,102.2032,206.6708,239.2722,72.5166,249.435,94.0054,34.4546,337.443,61.9131,253.832,146.5234,225.3876,264.0926,279.763,148.0249,229.299,37.0561,42.0691,169.863,61.9784,82.0198,103.9682,236.8646,147.9816,90.9108,50.9867,254.8682,62.9116,128.9556,131.951,44.1803,221.0154,103.6092,61.391,120.7812,177.8398,89.7477,40.6565
38.5832,530.6333,63.863,115.4666,297.8915,241.3538,140.3715,224.457,33.9796,91.3352,240.2066,50.3337,104.385,208.924,240.4464,72.8151,253.9481,96.9014,35.1379,335.1711,61.6547,254.5754,147.1748,224.8358,265.2956,286.0593,150.1393,230.0759,37.7599,43.1166,169.3969,62.1347,80.5388,104.3914,236.3852,146.5328,91.2406,51.5621,256.7345,63.7414,130.4405,131.4091,44.846,223.7911,104.788,62.0506,122.2197,179.0449,91.312,40.4132
38.5167,514.0537,62.399,114.3383,291.53,239.2901,141.1797,220.8793,33.991,90.3001,242.7204,49.4074,103.9831,204.0134,237.3735,72.5283,250.0364,95.4098,34.735,332.6112,60.6957,254.5381,146.8911,221.1052,259.4965,283.4219,148.2907,230.5528,37.1694,41.6502,167.9177,62.2757,78.9765,103.297,235.5246,148.1362,92.7078,52.1225,250.4032,62.8255,129.6907,129.0597,43.808,227.0683,103.8004,61.1905,121.2363,175.4871,90.2263,40.6187
38.2824,502.5284,61.1915,112.7224,286.9717,234.868,140.1864,219.7669,33.6374,88.8577,221.4351,49.2151,103.6746,201.2449,232.2075,72.2526,243.6268,94.8896,33.9758,325.9928,60.789,255.6739,145.4251,216.1639,252.5717,259.4871,146.1461,224.6714,36.6619,41.6016,167.5138,59.3003,78.1337,102.3574,229.9562,149.2691,94.0331,50.4315,246.7466,61.6436,126.6283,123.5989,43.6412,220.9014,102.7203,60.9337,120.2878,172.183,88.9408,39.8062
38.4445,507.4897,62.5842,114.9848,281.721,237.2053,141.0476,218.0494,34.7735,90.0145,224.657,49.1104,104.2351,206.5201,232.5125,72.7445,247.653,94.8398,33.9713,327.8721,61.2514,261.0149,147.7675,214.0489,256.0617,256.518,147.7504,229.1993,36.6529,41.6451,167.5758,57.9333,77.2065,102.5208,229.425,149.4685,95.124,49.9109,246.6452,61.7973,132.6401,127.1525,43.1554,231.0043,101.0704,61.1696,123.6026,174.5544,88.7161,39.7277
38.1869,512.7311,62.3182,115.5402,279.6426,236.6839,142.2729,216.1103,34.4287,89.4377,224.3713,49.5237,103.0542,202.0846,230.4031,72.2751,249.5312,93.8449,34.0449,324.6086,60.136,263.684,144.0911,213.8675,257.8768,254.7589,143.4771,223.4549,36.3858,41.294,169.9986,57.8683,75.0215,101.3497,225.6567,149.9041,95.0322,51.1771,247.0887,61.98,129.5197,124.7193,41.8623,226.7047,99.9426,60.6427,122.6708,173.7972,87.2592,38.9531
37.8566,506.5809,61.093,113.1585,276.1624,233.9067,141.3565,223.5073,33.5627,88.459,222.043,49.2838,101.4905,199.8494,226.6994,71.4738,241.9438,93.7829,33.182,332.9944,59.3686,255.4137,142.9868,213.3698,252.995,251.9028,142.3896,223.2476,35.7957,41.9008,168.8184,55.324,72.9471,101.2513,221.8678,149.6402,91.296,50.1281,246.8344,60.3735,129.2446,124.5594,42.2483,224.4992,101.2259,60.263,122.4261,172.476,85.8811,39.2791
38.3951,507.8424,63.1006,114.1226,282.68,240.9529,143.4621,225.4033,32.9368,90.1884,222.4096,50.361,102.0017,201.7457,230.2816,72.5051,248.0685,95.4117,34.0089,330.0081,59.8346,260.0979,145.8913,219.472,257.7602,248.1914,144.5564,229.8057,35.3957,42.0278,171.6767,55.82,76.8462,102.5362,222.2759,152.684,90.742,53.3872,245.4273,60.789,131.8103,128.1095,42.8018,230.8653,103.4589,61.996,125.2906,178.6702,84.9807,39.931
38.5921,510.3113,63.6512,114.5845,285.8045,241.3085,148.6633,231.9097,32.9684,91.3548,227.4914,50.841,103.6546,203.0112,230.7083,72.03,250.171,98.2682,34.5588,328.9826,59.9067,260.6123,147.2554,217.5478,259.8097,255.0107,145.444,234.8596,35.9733,42.6283,177.925,57.0013,78.257,102.9863,225.4697,154.6473,90.7102,55.0358,247.8813,61.7573,132.1146,127.7044,43.2088,235.8832,104.5994,62.0928,124.8934,183.0728,85.9668,40.2564
38.9267,527.7702,64.4578,116.7914,283.5484,245.242,146.1121,226.0522,33.4586,91.776,224.4907,52.1816,104.98,201.157,233.819,71.9602,252.7887,97.4926,35.1527,330.2453,60.2456,262.1553,149.535,218.8722,263.6799,253.8484,146.6544,236.6728,37.1854,42.6438,174.7099,56.1257,78.6374,102.9817,227.7763,153.3838,91.0878,58.0565,253.313,62.7443,134.1399,125.5427,43.673,238.5621,107.1867,63.6945,125.5103,183.0061,87.5823,40.8091
38.8272,537.5481,67.2205,118.0305,282.4826,243.4457,142.1815,226.1202,33.6182,92.7232,217.6308,52.404,105.6647,201.9954,232.4329,69.5573,252.036,99.1354,35.6257,324.7526,60.4796,260.2679,147.3371,214.763,266.9977,249.541,147.0704,234.0088,37.2316,42.0627,169.5594,55.485,80.4206,102.803,227.0551,154.9498,90.6815,57.4682,258.567,62.5534,130.6187,125.8171,43.1503,239.562,107.3519,63.0687,125.1762,183.4015,88.832,40.705
38.8328,543.8607,66.5371,117.8919,273.8366,245.5873,140.7695,229.0566,33.5775,92.05,218.0895,53.8242,104.2483,200.8802,234.6867,68.7583,250.5419,100.3252,35.2644,326.8042,60.0914,259.0159,147.9763,217.2243,266.3094,253.3942,147.0591,231.7176,37.1631,42.1114,166.8303,57.3059,82.116,106.0653,225.8712,157.8476,90.1423,56.6794,260.3225,61.3682,132.0407,127.223,43.2116,240.5408,104.9557,63.2535,124.867,189.8447,89.1423,41.5512
39.128,547.8145,66.4553,117.1911,273.2208,246.1614,141.1914,226.7934,33.6175,91.1984,221.3049,53.343,103.5032,212.8057,236.0114,67.8815,248.5854,101.2478,35.4425,326.9834,60.1432,253.0911,152.7922,219.7325,258.6837,257.3072,148.5511,236.5742,37.198,41.8531,167.5351,57.1473,82.477,104.0333,223.5375,156.0991,89.1502,56.5231,260.464,60.9566,133.1558,128.3716,44.1959,238.8117,103.7571,63.8105,123.7563,192.3262,89.8719,41.3315
39.5785,536.6493,66.4033,122.8032,272.0375,248.6444,141.8728,230.8216,34.6468,96.8927,222.7648,56.5767,105.0616,214.6722,240.2538,67.3644,248.9553,101.7528,37.279,330.5665,60.7715,256.2332,154.4271,220.0977,262.2184,265.1463,148.7788,235.869,39.6877,41.8345,168.2023,57.5085,83.5725,105.8945,224.7437,156.0945,89.8353,58.6186,254.9072,63.8646,135.4654,131.3487,44.1901,248.7293,110.1521,64.2201,123.7917,191.6939,95.6711,42.1797
39.2607,529.7257,65.9508,121.1094,272.6072,248.0834,142.3564,225.8956,34.6698,96.5111,232.2393,55.2758,106.5824,209.7781,239.6188,67.6199,247.5103,99.8214,37.2064,325.6729,60.7436,259.6555,155.7699,222.4324,257.6383,275.0945,147.169,231.989,38.8683,42.2532,168.4267,58.0702,82.9051,105.8223,223.761,156.9378,90.9995,58.6507,252.8344,63.1386,135.8868,130.1404,43.7627,251.8845,112.5503,64.6017,123.4572,192.0574,94.0792,42.621
39.4923,538.6931,65.4111,122.2587,271.2317,251.6487,140.0305,228.8795,34.6384,96.9629,231.0342,55.2557,106.9595,210.6441,239.0887,68.3347,248.2929,102.2913,37.087,326.8618,60.9264,259.9577,153.8132,226.0996,256.9253,276.6234,147.7134,231.0307,39.1042,42.3945,166.5548,55.3033,81.8922,106.4937,222.7431,154.042,89.9661,58.34,257.5916,63.1512,134.9913,130.1396,43.5064,242.0318,113.9458,64.1814,125.7325,191.2473,95.3946,42.6769
39.933,531.1086,65.2353,120.8789,270.5517,253.4615,139.8868,226.0141,34.798,96.8392,229.4815,55.3063,106.4202,212.3849,237.8377,69.1127,252.2087,102.1041,38.4726,323.3364,62.0267,259.5307,152.9011,224.214,256.7721,274.7357,147.1125,230.8147,38.9427,42.0843,165.9635,57.1059,82.3135,106.3025,224.4657,153.0965,89.6423,61.035,252.6028,62.9286,135.9104,129.505,44.6013,242.4955,112.485,64.8657,127.0835,188.9964,94.2207,42.1824
39.6651,530.7973,63.2146,117.3147,270.4719,251.9518,139.3412,225.6136,34.0983,95.5233,229.021,54.8811,105.6092,211.4702,238.8445,68.0822,247.8403,103.5502,38.4376,320.6298,61.9219,259.5113,151.7636,217.7432,254.1242,281.3948,146.2662,229.2886,37.8536,43.5453,164.9149,55.7395,80.5529,105.3688,225.0723,150.8496,89.9971,59.0344,253.3941,60.0797,135.2701,127.8495,44.2425,238.1743,110.8448,64.2583,126.7789,185.6249,90.827,41.9266
39.8245,535.6524,63.466,117.1932,274.2584,254.5774,138.3495,223.1582,33.8251,96.0052,230.0987,54.0464,105.1581,212.2923,236.4847,68.14,245.3013,104.777,38.2963,318.2287,61.9278,257.8604,151.4025,219.1177,253.0057,279.7801,147.3202,225.1866,37.5216,43.265,164.4851,54.7859,80.6715,104.0968,223.836,154.0079,88.8219,60.4196,254.7592,59.4451,135.9058,129.2245,43.7897,233.8078,109.2617,62.5046,126.3551,186.4025,89.9033,41.5546
39.9828,517.7915,63.219,118.2808,274.6976,253.7847,134.85,222.1998,33.4101,96.8124,225.5773,54.3749,104.8975,213.4849,240.9509,68.875,244.0874,105.0486,38.1576,321.6328,62.4036,258.5878,151.7376,219.4293,250.4355,279.2099,147.5346,226.4689,37.5968,43.4421,160.6093,55.3994,81.7932,102.7597,221.7213,157.6282,89.8848,58.7518,250.4264,60.076,134.6876,129.1186,44.3783,229.0819,110.0601,63.6104,128.6885,187.0081,91.1983,41.0438
40.1745,516.2406,63.7151,118.2463,269.7558,255.0987,134.5472,222.5915,33.08,97.1599,226.9428,54.2432,106.0666,214.9686,242.5599,69.451,244.6638,103.967,37.9118,321.9147,61.722,262.0688,153.9695,221.4142,252.9626,278.3202,148.414,226.4607,37.8913,43.5085,161.693,57.9385,82.3389,105.7183,223.6016,158.6731,90.5222,59.5583,251.7389,60.2617,136.3054,129.746,45.0651,234.2907,111.5429,63.4784,130.2394,189.0245,91.3442,42.0515
40.4219,503.8564,61.8983,118.6456,273.2513,253.1826,133.8658,224.0809,33.15,97.7426,227.7706,54.321,102.8324,214.6276,244.2927,68.8922,246.6748,102.8922,37.0499,321.2628,61.5218,259.0186,152.7527,220.447,250.1432,277.1211,148.0695,224.8774,37.9208,43.1657,159.7931,55.9506,83.7569,105.0087,223.8873,155.8713,91.2111,59.9308,243.1543,58.9585,136.4846,130.8241,44.4617,234.4576,112.6257,63.4119,125.9681,190.4978,91.7894,42.0579
40.9745,501.1406,62.4788,119.0263,275.0913,256.2817,133.9283,225.5444,32.9756,98.0442,227.4354,55.2481,103.6786,219.1488,247.4004,70.5151,246.923,103.261,37.1571,319.9926,61.5615,261.4207,155.7759,219.6962,251.3408,272.0849,147.5603,224.1205,37.7073,43.5633,164.3051,56.0895,84.422,108.6496,223.3157,156.2945,92.9216,59.2071,241.4653,58.8795,136.287,130.261,45.3845,238.5624,113.2054,64.3285,129.1825,189.8939,91.7289,42.8916
41.0698,500.0052,61.6664,118.3269,270.2814,254.6593,135.5588,224.0373,32.2691,96.1216,229.2702,53.7212,102.3091,217.3531,245.6093,70.2308,242.5125,104.4753,36.7609,323.1425,61.5424,266.0922,153.008,221.3193,250.876,268.9204,147.1056,216.5543,37.647,43.2869,165.3132,54.3036,85.1031,108.9876,221.0317,155.8909,93.2602,58.9225,240.2843,57.9569,137.7854,129.5802,45.1297,232.1522,110.0693,63.6498,128.3418,188.8051,91.2039,42.8464
40.6367,488.918,61.9547,117.9374,263.2274,252.1669,138.2176,223.4263,32.8737,95.4402,228.696,53.4579,101.4167,214.7507,245.6673,69.1307,239.8962,104.2094,36.9969,323.0811,61.4575,264.5459,152.0276,218.1292,249.0592,266.2984,145.751,215.2248,38.035,43.5403,167.3637,55.0238,85.9109,110.2668,222.6155,156.0561,94.1903,59.6646,235.4753,58.1083,134.1643,128.7156,47.6526,233.9045,110.8383,62.6579,128.2394,187.8785,91.7636,43.1238
40.8387,489.6685,62.7463,120.4761,272.4204,252.534,141.8223,226.0801,32.0181,94.8144,224.5873,53.8368,103.4666,214.3077,246.0899,70.5527,240.3071,105.4368,37.7709,325.9905,62.6696,265.2813,153.733,216.003,249.5364,258.5783,147.3704,217.66,38.7558,43.8112,167.464,55.4587,87.2668,109.622,223.6287,154.8429,95.0769,60.6072,239.0901,58.7031,134.6907,126.6877,47.3397,235.2985,113.5819,62.2626,130.0901,183.9171,92.4576,43.4883
40.8306,489.6136,62.242,120.946,274.7612,254.3649,140.0864,226.4238,32.1883,94.6118,222.8435,53.8788,102.6883,218.3635,245.5434,72.4163,238.4653,107.2919,37.3679,326.9874,63.2509,266.4893,147.0575,227.7833,243.2342,257.7496,149.111,218.1483,38.7653,44.516,167.1333,56.3173,87.9525,110.6685,221.7639,156.8489,95.3806,60.5599,239.6291,57.8557,137.1696,129.4136,48.9082,238.0216,114.3556,63.0225,130.5797,184.8307,93.4873,43.2081
40.4108,495.6896,63.2267,119.995,272.2336,254.6782,138.3453,226.7456,31.2234,94.417,221.8433,53.983,103.6552,218.7265,241.4909,72.9061,237.2724,107.6831,37.135,330.9349,63.4592,269.1248,148.5486,230.0776,243.8819,259.3474,147.9468,217.23,38.9791,43.5435,166.0756,54.4999,86.5727,109.8074,222.7897,153.3789,95.3355,61.6707,241.8178,58.0558,137.1909,129.3373,50.9963,231.3928,114.635,63.6821,131.6147,183.8405,94.8232,42.7743
40.7642,509.7346,63.0522,121.4295,275.2231,257.9783,140.6132,228.2937,32.2849,96.5507,226.7065,53.6436,105.5692,218.4549,243.9454,74.0945,241.3084,108.5271,37.3489,329.7096,65.4221,271.6732,152.1392,237.5942,242.0836,264.2057,147.0466,218.3942,39.8581,43.5522,168.9789,54.9547,84.4201,108.8442,222.5218,155.2367,98.3797,59.7371,248.3938,58.8058,138.2744,131.0603,51.2231,238.6335,118.9466,64.047,134.4939,188.405,97.396,42.1544
40.5469,494.4472,64.3151,123.3808,271.9881,261.6058,141.7837,229.8797,32.3278,96.2892,225.7146,53.0908,106.9731,221.6347,245.2904,73.5491,241.5176,111.8045,37.7531,328.8087,65.3149,274.0765,151.3904,235.918,246.3731,263.7311,150.3092,218.0532,39.814,43.9386,171.4113,56.2067,83.2855,105.8365,223.1149,152.6719,97.6179,62.0612,243.3812,58.3642,136.6942,131.0812,50.5728,236.9133,122.088,64.0951,134.7556,189.3576,97.5418,40.9181
40.7812,502.8628,66.4737,127.6371,283.981,267.5407,152.4989,235.7527,32.863,100.0603,226.0073,54.0963,109.8081,225.7682,252.6147,75.6449,244.9619,114.0798,39.0146,334.6319,66.9827,281.509,160.1934,242.5275,251.3287,267.9724,154.8352,222.8626,41.3178,44.2393,186.2883,56.993,87.5641,108.0391,231.9307,154.6732,97.6822,63.0842,247.5154,60.5945,136.5338,137.035,50.8287,244.8693,128.9568,65.138,137.966,194.6735,102.0599,41.7234
40.2155,500.2078,66.4977,128.247,282.8858,269.9245,152.1802,242.1709,33.0411,100.8697,225.5275,54.0954,109.6247,226.104,253.6624,74.4269,244.6939,115.2585,39.2949,338.4827,67.7808,279.5306,160.0714,248.7793,248.2664,264.552,156.5215,223.39,41.8078,44.795,184.7243,56.7199,86.431,108.3934,232.8049,154.2931,98.7498,64.9336,246.8045,60.2908,137.829,138.7847,52.3027,242.1404,132.0774,63.9559,141.2481,195.8953,102.5234,41.9588
39.8772,497.2124,64.1926,126.8201,265.1424,267.0073,152.2749,240.5769,32.8093,100.3713,222.0289,53.897,108.7484,230.5628,252.4351,75.5392,244.6189,115.1872,39.1787,340.159,66.3776,281.3285,160.191,239.0943,248.4329,259.8979,157.6528,224.4777,41.9727,44.3666,181.3986,58.0412,85.5866,111.5127,235.3558,149.3563,99.1373,64.7058,245.9634,60.316,138.681,137.9451,51.1439,236.6613,131.1014,63.3327,139.9109,195.5136,102.8021,42.9876
40.3544,499.8234,62.6492,124.8661,260.9604,260.0716,148.0895,237.3553,32.8203,98.1826,217.2428,52.3091,106.4388,227.9123,247.5773,74.144,240.4209,114.6102,38.1307,335.8658,65.1494,275.5359,154.1103,238.2984,249.6421,255.9029,154.319,219.6915,40.407,44.0639,176.9571,57.8811,83.6786,109.0748,234.6389,147.843,97.4684,65.0341,249.1314,58.509,140.777,133.6568,49.5372,233.2137,128.1014,63.7844,140.0914,189.3413,99.8338,42.806
40.2358,503.8782,63.4552,120.6913,266.0592,261.3365,147.1079,241.8915,33.5215,100.3769,217.5733,52.8983,106.4847,232.029,246.5992,74.048,240.1359,115.8597,38.1235,339.5786,65.6536,269.4866,156.2825,240.9802,251.613,254.6715,156.768,223.6842,39.8163,44.2776,178.0578,58.4098,83.5816,109.2412,238.1054,145.3398,100.3368,65.2454,250.4479,58.2289,141.037,133.1083,49.0229,228.1704,127.8323,64.3224,137.9004,184.6931,98.4807,43.0342
40.1964,515.427,63.7884,121.3506,267.9812,261.8394,147.6523,237.3055,33.5888,100.7457,214.7826,54.1932,107.921,228.38,243.6989,73.3277,238.2983,115.7803,38.1674,342.1468,65.927,265.0629,155.6165,243.0261,251.7731,255.6935,158.8316,224.5759,40.5222,44.1092,176.5968,58.7958,84.1995,106.7889,237.8498,142.4102,100.7517,65.0952,253.1912,58.7955,141.5477,131.3995,48.4235,220.651,128.5872,63.7799,137.9626,186.1248,100.8617,42.4045
